annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;risque;nb_jours_arret_travail;nb_jours_arret_travail_txt
2024;B;Industries extractives;B - Industries extractives;0710Z;Extraction de minerais de fer;0710Z - Extraction de minerais de fer;Tous risques confondus;;NS
2024;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Accidents de trajet;0;0
2024;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Accidents du travail;0;0
2024;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Maladies professionnelles;0;0
2024;B;Industries extractives;B - Industries extractives;0721Z;Extraction de minerais d'uranium et de thorium;0721Z - Extraction de minerais d'uranium et de thorium;Tous risques confondus;0;0
2024;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Accidents de trajet;0;0
2024;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Accidents du travail;220;220
2024;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Maladies professionnelles;0;0
2024;B;Industries extractives;B - Industries extractives;0729Z;Extraction d'autres minerais de métaux non ferreux;0729Z - Extraction d'autres minerais de métaux non ferreux;Tous risques confondus;220;220
2024;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Accidents de trajet;878;878
2024;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Accidents du travail;15176;15176
2024;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Maladies professionnelles;2707;2707
2024;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;Tous risques confondus;18761;18761
2024;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Accidents de trajet;3405;3405
2024;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Accidents du travail;31899;31899
2024;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Maladies professionnelles;14060;14060
2024;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;Tous risques confondus;49364;49364
2024;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Accidents de trajet;0;0
2024;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Accidents du travail;848;848
2024;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Maladies professionnelles;92;92
2024;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;Tous risques confondus;940;940
2024;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Accidents de trajet;35;35
2024;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Accidents du travail;1086;1086
2024;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Maladies professionnelles;285;285
2024;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;Tous risques confondus;1406;1406
2024;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Accidents de trajet;0;0
2024;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Accidents du travail;440;440
2024;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Maladies professionnelles;0;0
2024;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;Tous risques confondus;440;440
2024;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Accidents de trajet;33;33
2024;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Accidents du travail;986;986
2024;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Maladies professionnelles;20;20
2024;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;Tous risques confondus;1039;1039
2024;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Accidents de trajet;;NS
2024;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Accidents du travail;;NS
2024;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Maladies professionnelles;;NS
2024;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;Tous risques confondus;;NS
2024;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Accidents de trajet;0;0
2024;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Accidents du travail;200;200
2024;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Maladies professionnelles;634;634
2024;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;Tous risques confondus;834;834
2024;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Accidents de trajet;4356;4356
2024;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Accidents du travail;51025;51025
2024;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Maladies professionnelles;18108;18108
2024;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;Tous risques confondus;73489;73489
2024;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Accidents de trajet;19935;19935
2024;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Accidents du travail;185253;185253
2024;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Maladies professionnelles;232302;232302
2024;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;Tous risques confondus;437490;437490
2024;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Accidents de trajet;10100;10100
2024;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Accidents du travail;86126;86126
2024;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Maladies professionnelles;153435;153435
2024;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;Tous risques confondus;249661;249661
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013A;Préparation industrielle de produits à base de viande;1013A - Préparation industrielle de produits à base de viande;Accidents de trajet;8376;8376
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013A;Préparation industrielle de produits à base de viande;1013A - Préparation industrielle de produits à base de viande;Accidents du travail;100151;100151
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013A;Préparation industrielle de produits à base de viande;1013A - Préparation industrielle de produits à base de viande;Maladies professionnelles;100619;100619
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013A;Préparation industrielle de produits à base de viande;1013A - Préparation industrielle de produits à base de viande;Tous risques confondus;209146;209146
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013B;Charcuterie;1013B - Charcuterie;Accidents de trajet;4245;4245
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013B;Charcuterie;1013B - Charcuterie;Accidents du travail;21767;21767
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013B;Charcuterie;1013B - Charcuterie;Maladies professionnelles;14940;14940
2024;C;Industrie manufacturière;C - Industrie manufacturière;1013B;Charcuterie;1013B - Charcuterie;Tous risques confondus;40952;40952
2024;C;Industrie manufacturière;C - Industrie manufacturière;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;1020Z - Transformation et conservation de poisson, de crustacés et de mollusques;Accidents de trajet;3612;3612
2024;C;Industrie manufacturière;C - Industrie manufacturière;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;1020Z - Transformation et conservation de poisson, de crustacés et de mollusques;Accidents du travail;44769;44769
2024;C;Industrie manufacturière;C - Industrie manufacturière;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;1020Z - Transformation et conservation de poisson, de crustacés et de mollusques;Maladies professionnelles;64786;64786
2024;C;Industrie manufacturière;C - Industrie manufacturière;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;1020Z - Transformation et conservation de poisson, de crustacés et de mollusques;Tous risques confondus;113167;113167
2024;C;Industrie manufacturière;C - Industrie manufacturière;1031Z;Transformation et conservation de pommes de terre;1031Z - Transformation et conservation de pommes de terre;Accidents de trajet;878;878
2024;C;Industrie manufacturière;C - Industrie manufacturière;1031Z;Transformation et conservation de pommes de terre;1031Z - Transformation et conservation de pommes de terre;Accidents du travail;10598;10598
2024;C;Industrie manufacturière;C - Industrie manufacturière;1031Z;Transformation et conservation de pommes de terre;1031Z - Transformation et conservation de pommes de terre;Maladies professionnelles;2475;2475
2024;C;Industrie manufacturière;C - Industrie manufacturière;1031Z;Transformation et conservation de pommes de terre;1031Z - Transformation et conservation de pommes de terre;Tous risques confondus;13951;13951
2024;C;Industrie manufacturière;C - Industrie manufacturière;1032Z;Préparation de jus de fruits et légumes;1032Z - Préparation de jus de fruits et légumes;Accidents de trajet;562;562
2024;C;Industrie manufacturière;C - Industrie manufacturière;1032Z;Préparation de jus de fruits et légumes;1032Z - Préparation de jus de fruits et légumes;Accidents du travail;3247;3247
2024;C;Industrie manufacturière;C - Industrie manufacturière;1032Z;Préparation de jus de fruits et légumes;1032Z - Préparation de jus de fruits et légumes;Maladies professionnelles;982;982
2024;C;Industrie manufacturière;C - Industrie manufacturière;1032Z;Préparation de jus de fruits et légumes;1032Z - Préparation de jus de fruits et légumes;Tous risques confondus;4791;4791
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039A;Autre transformation et conservation de légumes;1039A - Autre transformation et conservation de légumes;Accidents de trajet;4066;4066
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039A;Autre transformation et conservation de légumes;1039A - Autre transformation et conservation de légumes;Accidents du travail;50170;50170
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039A;Autre transformation et conservation de légumes;1039A - Autre transformation et conservation de légumes;Maladies professionnelles;26361;26361
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039A;Autre transformation et conservation de légumes;1039A - Autre transformation et conservation de légumes;Tous risques confondus;80597;80597
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039B;Transformation et conservation de fruits;1039B - Transformation et conservation de fruits;Accidents de trajet;1479;1479
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039B;Transformation et conservation de fruits;1039B - Transformation et conservation de fruits;Accidents du travail;26124;26124
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039B;Transformation et conservation de fruits;1039B - Transformation et conservation de fruits;Maladies professionnelles;5208;5208
2024;C;Industrie manufacturière;C - Industrie manufacturière;1039B;Transformation et conservation de fruits;1039B - Transformation et conservation de fruits;Tous risques confondus;32811;32811
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041A;Fabrication d'huiles et graisses brutes;1041A - Fabrication d'huiles et graisses brutes;Accidents de trajet;43;43
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041A;Fabrication d'huiles et graisses brutes;1041A - Fabrication d'huiles et graisses brutes;Accidents du travail;2615;2615
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041A;Fabrication d'huiles et graisses brutes;1041A - Fabrication d'huiles et graisses brutes;Maladies professionnelles;1236;1236
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041A;Fabrication d'huiles et graisses brutes;1041A - Fabrication d'huiles et graisses brutes;Tous risques confondus;3894;3894
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041B;Fabrication d'huiles et graisses raffinées;1041B - Fabrication d'huiles et graisses raffinées;Accidents de trajet;53;53
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041B;Fabrication d'huiles et graisses raffinées;1041B - Fabrication d'huiles et graisses raffinées;Accidents du travail;236;236
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041B;Fabrication d'huiles et graisses raffinées;1041B - Fabrication d'huiles et graisses raffinées;Maladies professionnelles;316;316
2024;C;Industrie manufacturière;C - Industrie manufacturière;1041B;Fabrication d'huiles et graisses raffinées;1041B - Fabrication d'huiles et graisses raffinées;Tous risques confondus;605;605
2024;C;Industrie manufacturière;C - Industrie manufacturière;1042Z;Fabrication de margarine et graisses comestibles similaires;1042Z - Fabrication de margarine et graisses comestibles similaires;Accidents de trajet;0;0
2024;C;Industrie manufacturière;C - Industrie manufacturière;1042Z;Fabrication de margarine et graisses comestibles similaires;1042Z - Fabrication de margarine et graisses comestibles similaires;Accidents du travail;348;348
2024;C;Industrie manufacturière;C - Industrie manufacturière;1042Z;Fabrication de margarine et graisses comestibles similaires;1042Z - Fabrication de margarine et graisses comestibles similaires;Maladies professionnelles;0;0
2024;C;Industrie manufacturière;C - Industrie manufacturière;1042Z;Fabrication de margarine et graisses comestibles similaires;1042Z - Fabrication de margarine et graisses comestibles similaires;Tous risques confondus;348;348
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051A;Fabrication de lait liquide et de produits frais;1051A - Fabrication de lait liquide et de produits frais;Accidents de trajet;1875;1875
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051A;Fabrication de lait liquide et de produits frais;1051A - Fabrication de lait liquide et de produits frais;Accidents du travail;26253;26253
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051A;Fabrication de lait liquide et de produits frais;1051A - Fabrication de lait liquide et de produits frais;Maladies professionnelles;15341;15341
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051A;Fabrication de lait liquide et de produits frais;1051A - Fabrication de lait liquide et de produits frais;Tous risques confondus;43469;43469
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051B;Fabrication de beurre;1051B - Fabrication de beurre;Accidents de trajet;20;20
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051B;Fabrication de beurre;1051B - Fabrication de beurre;Accidents du travail;3292;3292
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051B;Fabrication de beurre;1051B - Fabrication de beurre;Maladies professionnelles;328;328
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051B;Fabrication de beurre;1051B - Fabrication de beurre;Tous risques confondus;3640;3640
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;Accidents de trajet;7818;7818
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;Accidents du travail;64980;64980
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;Maladies professionnelles;45700;45700
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;Tous risques confondus;118498;118498
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Accidents de trajet;341;341
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Accidents du travail;9404;9404
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Maladies professionnelles;2713;2713
2024;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;Tous risques confondus;12458;12458
2024;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Accidents de trajet;2493;2493
2024;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Accidents du travail;10399;10399
2024;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Maladies professionnelles;10736;10736
2024;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;Tous risques confondus;23628;23628
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Accidents de trajet;1536;1536
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Accidents du travail;23294;23294
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Maladies professionnelles;4339;4339
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;Tous risques confondus;29169;29169
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Accidents de trajet;216;216
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Accidents du travail;6988;6988
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Maladies professionnelles;2690;2690
2024;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;Tous risques confondus;9894;9894
2024;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Accidents de trajet;356;356
2024;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Accidents du travail;3056;3056
2024;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Maladies professionnelles;2739;2739
2024;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;Tous risques confondus;6151;6151
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Accidents de trajet;19541;19541
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Accidents du travail;167711;167711
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Maladies professionnelles;96373;96373
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;Tous risques confondus;283625;283625
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Accidents de trajet;4345;4345
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Accidents du travail;26771;26771
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Maladies professionnelles;5938;5938
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;Tous risques confondus;37054;37054
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Accidents de trajet;104998;104998
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Accidents du travail;346276;346276
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Maladies professionnelles;136070;136070
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;Tous risques confondus;587344;587344
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Accidents de trajet;6036;6036
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Accidents du travail;25601;25601
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Maladies professionnelles;6279;6279
2024;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;Tous risques confondus;37916;37916
2024;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents de trajet;3134;3134
2024;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents du travail;48085;48085
2024;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Maladies professionnelles;32839;32839
2024;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;Tous risques confondus;84058;84058
2024;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Accidents de trajet;1255;1255
2024;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Accidents du travail;13297;13297
2024;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Maladies professionnelles;3307;3307
2024;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;Tous risques confondus;17859;17859
2024;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Accidents de trajet;223;223
2024;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Accidents du travail;2331;2331
2024;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Maladies professionnelles;235;235
2024;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;Tous risques confondus;2789;2789
2024;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Accidents de trajet;9137;9137
2024;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Accidents du travail;46608;46608
2024;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Maladies professionnelles;20120;20120
2024;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;Tous risques confondus;75865;75865
2024;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Accidents de trajet;2412;2412
2024;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Accidents du travail;9534;9534
2024;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Maladies professionnelles;7040;7040
2024;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;Tous risques confondus;18986;18986
2024;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Accidents de trajet;1223;1223
2024;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Accidents du travail;9894;9894
2024;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Maladies professionnelles;3255;3255
2024;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;Tous risques confondus;14372;14372
2024;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Accidents de trajet;9023;9023
2024;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Accidents du travail;100841;100841
2024;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Maladies professionnelles;85482;85482
2024;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;Tous risques confondus;195346;195346
