annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;ordre_taille_entreprise;taille_entreprise;nb_entreprises;nb_salaries;nb_salaries_int;nb_entreprises_int
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;1;'Moins de 10;24;24;24;24
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;2;'10-19;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0141Z;Élevage de vaches laitières;0141Z - Élevage de vaches laitières;;'Toutes tranches d'effectifs confondues;24;24;24;24
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;1;'Moins de 10;91;136;136;91
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;2;'10-19;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;4;'50-149;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0142Z;Élevage d'autres bovins et de buffles;0142Z - Élevage d'autres bovins et de buffles;;'Toutes tranches d'effectifs confondues;94;216;216;94
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;1;'Moins de 10;42;55;55;42
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;2;'10-19;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0143Z;Élevage de chevaux et d'autres équidés;0143Z - Élevage de chevaux et d'autres équidés;;'Toutes tranches d'effectifs confondues;42;55;55;42
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;1;'Moins de 10;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;2;'10-19;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0144Z;Élevage de chameaux et d'autres camélidés;0144Z - Élevage de chameaux et d'autres camélidés;;'Toutes tranches d'effectifs confondues;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;1;'Moins de 10;16;16;16;16
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;2;'10-19;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0145Z;Élevage d'ovins et de caprins;0145Z - Élevage d'ovins et de caprins;;'Toutes tranches d'effectifs confondues;16;16;16;16
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;1;'Moins de 10;85;140;140;85
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;2;'10-19;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0146Z;Élevage de porcins;0146Z - Élevage de porcins;;'Toutes tranches d'effectifs confondues;85;140;140;85
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;1;'Moins de 10;75;161;161;75
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;2;'10-19;4;61;61;4
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;3;'20-49;5;170;170;5
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0147Z;Élevage de volailles;0147Z - Élevage de volailles;;'Toutes tranches d'effectifs confondues;84;392;392;84
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;1;'Moins de 10;36;50;50;36
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;2;'10-19;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;4;'50-149;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0149Z;Élevage d'autres animaux;0149Z - Élevage d'autres animaux;;'Toutes tranches d'effectifs confondues;38;72;72;38
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;1;'Moins de 10;146;204;204;146
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;2;'10-19;7;111;111;7
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;3;'20-49;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;4;'50-149;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0150Z;Culture et élevage associés;0150Z - Culture et élevage associés;;'Toutes tranches d'effectifs confondues;154;338;338;154
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;1;'Moins de 10;161;328;328;161
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;2;'10-19;18;256;256;18
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;3;'20-49;5;145;145;5
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;4;'50-149;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;6;'200-499;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;7;'500 et plus;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0161Z;Activités de soutien aux cultures;0161Z - Activités de soutien aux cultures;;'Toutes tranches d'effectifs confondues;185;800;800;185
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;1;'Moins de 10;174;291;291;174
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;2;'10-19;4;49;49;4
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;3;'20-49;3;100;100;3
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;4;'50-149;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;7;'500 et plus;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0162Z;Activités de soutien à la production animale;0162Z - Activités de soutien à la production animale;;'Toutes tranches d'effectifs confondues;182;490;490;182
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;1;'Moins de 10;NS;NS;;
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;2;'10-19;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;3;'20-49;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;4;'50-149;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;5;'150-199;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;6;'200-499;0;0;0;0
2015;A;Agriculture, sylviculture et pêche;A - Agriculture, sylviculture et pêche;0163Z;Traitement primaire des récoltes;0163Z - Traitement primaire des récoltes;7;'500 et plus;0;0;0;0
