annee;code_NAF5;libelle_NAF5;sexe
2023;4711F;Hypermarchés;Femmes
2023;4711F;Hypermarchés;Hommes
2023;4719A;Grands magasins;Femmes
2023;4719A;Grands magasins;Hommes
2023;4719B;Autres commerces de détail en magasin non spécialisé;Femmes
2023;4719B;Autres commerces de détail en magasin non spécialisé;Hommes
2023;4721Z;Commerce de détail de fruits et légumes en magasin spécialisé;Femmes
2023;4721Z;Commerce de détail de fruits et légumes en magasin spécialisé;Hommes
2023;4722Z;Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;Femmes
2023;4722Z;Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;Hommes
2023;4723Z;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;Femmes
2023;4723Z;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;Hommes
2023;4724Z;Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;Femmes
2023;4724Z;Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé;Hommes
2023;4725Z;Commerce de détail de boissons en magasin spécialisé;Femmes
2023;4725Z;Commerce de détail de boissons en magasin spécialisé;Hommes
2023;4726Z;Commerce de détail de produits à base de tabac en magasin spécialisé;Femmes
2023;4726Z;Commerce de détail de produits à base de tabac en magasin spécialisé;Hommes
2023;4729Z;Autres commerces de détail alimentaires en magasin spécialisé;Femmes
2023;4729Z;Autres commerces de détail alimentaires en magasin spécialisé;Hommes
2023;4730Z;Commerce de détail de carburants en magasin spécialisé;Femmes
2023;4730Z;Commerce de détail de carburants en magasin spécialisé;Hommes
2023;4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;Femmes
2023;4741Z;Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé;Hommes
2023;4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;Femmes
2023;4742Z;Commerce de détail de matériels de télécommunication en magasin spécialisé;Hommes
2023;4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;Femmes
2023;4743Z;Commerce de détail de matériels audio et vidéo en magasin spécialisé;Hommes
2023;4751Z;Commerce de détail de textiles en magasin spécialisé;Femmes
2023;4751Z;Commerce de détail de textiles en magasin spécialisé;Hommes
2023;4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);Femmes
2023;4752A;Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²);Hommes
2023;4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);Femmes
2023;4752B;Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus);Hommes
2023;4753Z;Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé;Femmes
2023;4753Z;Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé;Hommes
2023;4754Z;Commerce de détail d'appareils électroménagers en magasin spécialisé;Femmes
2023;4754Z;Commerce de détail d'appareils électroménagers en magasin spécialisé;Hommes
2023;4759A;Commerce de détail de meubles;Femmes
2023;4759A;Commerce de détail de meubles;Hommes
2023;4759B;Commerce de détail d'autres équipements du foyer;Femmes
2023;4759B;Commerce de détail d'autres équipements du foyer;Hommes
2023;4761Z;Commerce de détail de livres en magasin spécialisé;Femmes
2023;4761Z;Commerce de détail de livres en magasin spécialisé;Hommes
2023;4762Z;Commerce de détail de journaux et papeterie en magasin spécialisé;Femmes
2023;4762Z;Commerce de détail de journaux et papeterie en magasin spécialisé;Hommes
2023;4763Z;Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé;Femmes
2023;4763Z;Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé;Hommes
2023;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Femmes
2023;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Hommes
2023;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Femmes
2023;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Hommes
2023;4771Z;Commerce de détail d'habillement en magasin spécialisé;Femmes
2023;4771Z;Commerce de détail d'habillement en magasin spécialisé;Hommes
2023;4772A;Commerce de détail de la chaussure;Femmes
2023;4772A;Commerce de détail de la chaussure;Hommes
2023;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Femmes
2023;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Hommes
2023;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Femmes
2023;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Hommes
2023;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Femmes
2023;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Hommes
2023;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Femmes
2023;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Hommes
2023;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Femmes
2023;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Hommes
2023;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Femmes
2023;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Hommes
2023;4778A;Commerces de détail d'optique;Femmes
2023;4778A;Commerces de détail d'optique;Hommes
2023;4778B;Commerces de détail de charbons et combustibles;Femmes
2023;4778B;Commerces de détail de charbons et combustibles;Hommes
2023;4778C;Autres commerces de détail spécialisés divers;Femmes
2023;4778C;Autres commerces de détail spécialisés divers;Hommes
2023;4779Z;Commerce de détail de biens d'occasion en magasin;Femmes
2023;4779Z;Commerce de détail de biens d'occasion en magasin;Hommes
2023;4781Z;Commerce de détail alimentaire sur éventaires et marchés;Femmes
2023;4781Z;Commerce de détail alimentaire sur éventaires et marchés;Hommes
2023;4782Z;Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés;Femmes
2023;4782Z;Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés;Hommes
2023;4789Z;Autres commerces de détail sur éventaires et marchés;Femmes
2023;4789Z;Autres commerces de détail sur éventaires et marchés;Hommes
2023;4791A;Vente à distance sur catalogue général;Femmes
2023;4791A;Vente à distance sur catalogue général;Hommes
2023;4791B;Vente à distance sur catalogue spécialisé;Femmes
2023;4791B;Vente à distance sur catalogue spécialisé;Hommes
2023;4799A;Vente à domicile;Femmes
2023;4799A;Vente à domicile;Hommes
2023;4799B;Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a.;Femmes
2023;4799B;Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a.;Hommes
2023;4910Z;Transport ferroviaire interurbain de voyageurs;Femmes
2023;4910Z;Transport ferroviaire interurbain de voyageurs;Hommes
2023;4920Z;Transports ferroviaires de fret;Femmes
2023;4920Z;Transports ferroviaires de fret;Hommes
2023;4931Z;Transports urbains et suburbains de voyageurs;Femmes
2023;4931Z;Transports urbains et suburbains de voyageurs;Hommes
2023;4932Z;Transports de voyageurs par taxis;Femmes
2023;4932Z;Transports de voyageurs par taxis;Hommes
2023;4939A;Transports routiers réguliers de voyageurs;Femmes
2023;4939A;Transports routiers réguliers de voyageurs;Hommes
2023;4939B;Autres transports routiers de voyageurs;Femmes
2023;4939B;Autres transports routiers de voyageurs;Hommes
2023;4939C;Téléphériques et remontées mécaniques;Femmes
2023;4939C;Téléphériques et remontées mécaniques;Hommes
2023;4941A;Transports routiers de fret interurbains;Femmes
2023;4941A;Transports routiers de fret interurbains;Hommes
2023;4941B;Transports routiers de fret de proximité;Femmes
2023;4941B;Transports routiers de fret de proximité;Hommes
2023;4941C;Location de camions avec chauffeur;Femmes
2023;4941C;Location de camions avec chauffeur;Hommes
2023;4942Z;Services de déménagement;Femmes
2023;4942Z;Services de déménagement;Hommes
2023;4950Z;Transports par conduites;Femmes
2023;4950Z;Transports par conduites;Hommes
2023;5010Z;Transports maritimes et côtiers de passagers;Femmes
2023;5010Z;Transports maritimes et côtiers de passagers;Hommes
2023;5020Z;Transports maritimes et côtiers de fret;Femmes
2023;5020Z;Transports maritimes et côtiers de fret;Hommes
2023;5030Z;Transports fluviaux de passagers;Femmes
2023;5030Z;Transports fluviaux de passagers;Hommes
2023;5040Z;Transports fluviaux de fret;Femmes
2023;5040Z;Transports fluviaux de fret;Hommes
2023;5110Z;Transports aériens de passagers;Femmes
2023;5110Z;Transports aériens de passagers;Hommes
2023;5121Z;Transports aériens de fret;Femmes
2023;5121Z;Transports aériens de fret;Hommes
2023;5122Z;Transports spatiaux;Femmes
2023;5122Z;Transports spatiaux;Hommes
2023;5210A;Entreposage et stockage frigorifique;Femmes
2023;5210A;Entreposage et stockage frigorifique;Hommes
2023;5210B;Entreposage et stockage non frigorifique;Femmes
2023;5210B;Entreposage et stockage non frigorifique;Hommes
2023;5221Z;Services auxiliaires des transports terrestres;Femmes
2023;5221Z;Services auxiliaires des transports terrestres;Hommes
2023;5222Z;Services auxiliaires des transports par eau;Femmes
2023;5222Z;Services auxiliaires des transports par eau;Hommes
2023;5223Z;Services auxiliaires des transports aériens;Femmes
2023;5223Z;Services auxiliaires des transports aériens;Hommes
2023;5224A;Manutention portuaire;Femmes
2023;5224A;Manutention portuaire;Hommes
2023;5224B;Manutention non portuaire;Femmes
2023;5224B;Manutention non portuaire;Hommes
2023;5229A;Messagerie, fret express;Femmes
2023;5229A;Messagerie, fret express;Hommes
2023;5229B;Affrètement et organisation des transports;Femmes
2023;5229B;Affrètement et organisation des transports;Hommes
2023;5310Z;Activités de poste dans le cadre d'une obligation de service universel;Femmes
2023;5310Z;Activités de poste dans le cadre d'une obligation de service universel;Hommes
2023;5320Z;Autres activités de poste et de courrier;Femmes
2023;5320Z;Autres activités de poste et de courrier;Hommes
2023;5510Z;Hôtels et hébergement similaire;Femmes
2023;5510Z;Hôtels et hébergement similaire;Hommes
2023;5520Z;Hébergement touristique et autre hébergement de courte durée;Femmes
2023;5520Z;Hébergement touristique et autre hébergement de courte durée;Hommes
2023;5530Z;Terrains de camping et parcs pour caravanes ou véhicules de loisirs;Femmes
2023;5530Z;Terrains de camping et parcs pour caravanes ou véhicules de loisirs;Hommes
2023;5590Z;Autres hébergements;Femmes
2023;5590Z;Autres hébergements;Hommes
2023;5610A;Restauration traditionnelle;Femmes
2023;5610A;Restauration traditionnelle;Hommes
2023;5610B;Cafétérias et autres libres-services;Femmes
2023;5610B;Cafétérias et autres libres-services;Hommes
2023;5610C;Restauration de type rapide;Femmes
2023;5610C;Restauration de type rapide;Hommes
2023;5621Z;Services des traiteurs;Femmes
2023;5621Z;Services des traiteurs;Hommes
2023;5629A;Restauration collective sous contrat;Femmes
2023;5629A;Restauration collective sous contrat;Hommes
2023;5629B;Autres services de restauration n.c.a.;Femmes
2023;5629B;Autres services de restauration n.c.a.;Hommes
2023;5630Z;Débits de boissons;Femmes
2023;5630Z;Débits de boissons;Hommes
2023;5811Z;Édition de livres;Femmes
2023;5811Z;Édition de livres;Hommes
2023;5812Z;Édition de répertoires et de fichiers d'adresses;Femmes
2023;5812Z;Édition de répertoires et de fichiers d'adresses;Hommes
2023;5813Z;Édition de journaux;Femmes
2023;5813Z;Édition de journaux;Hommes
2023;5814Z;Édition de revues et périodiques;Femmes
2023;5814Z;Édition de revues et périodiques;Hommes
2023;5819Z;Autres activités d'édition;Femmes
2023;5819Z;Autres activités d'édition;Hommes
2023;5821Z;Édition de jeux électroniques;Femmes
2023;5821Z;Édition de jeux électroniques;Hommes
2023;5829A;Édition de logiciels système et de réseau;Femmes
2023;5829A;Édition de logiciels système et de réseau;Hommes
2023;5829B;Édition de logiciels outils de développement et de langages;Femmes
2023;5829B;Édition de logiciels outils de développement et de langages;Hommes
2023;5829C;Édition de logiciels applicatifs;Femmes
2023;5829C;Édition de logiciels applicatifs;Hommes
2023;5911A;Production de films et de programmes pour la télévision;Femmes
2023;5911A;Production de films et de programmes pour la télévision;Hommes
2023;5911B;Production de films institutionnels et publicitaires;Femmes
2023;5911B;Production de films institutionnels et publicitaires;Hommes
2023;5911C;Production de films pour le cinéma;Femmes
2023;5911C;Production de films pour le cinéma;Hommes
2023;5912Z;Post-production de films cinématographiques, de vidéo et de programmes de télévision;Femmes
2023;5912Z;Post-production de films cinématographiques, de vidéo et de programmes de télévision;Hommes
2023;5913A;Distribution de films cinématographiques;Femmes
2023;5913A;Distribution de films cinématographiques;Hommes
2023;5913B;Édition et distribution vidéo;Femmes
2023;5913B;Édition et distribution vidéo;Hommes
2023;5914Z;Projection de films cinématographiques;Femmes
2023;5914Z;Projection de films cinématographiques;Hommes
2023;5920Z;Enregistrement sonore et édition musicale;Femmes
2023;5920Z;Enregistrement sonore et édition musicale;Hommes
2023;6010Z;Édition et diffusion de programmes radio;Femmes
2023;6010Z;Édition et diffusion de programmes radio;Hommes
2023;6020A;Édition de chaînes généralistes;Femmes
2023;6020A;Édition de chaînes généralistes;Hommes
2023;6020B;Édition de chaînes thématiques;Femmes
