annee;risque;code_naf1;libelle_naf1;naf1;code_naf5;libelle_naf5;naf5;nb_sinistres;nb_salaries;indice_frequence;nb_sinistres_int;nb_salaries_int;indice_frequence_int
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;0811Z - Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;164;3258;50.3;164;3258;50.3
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;0812Z - Exploitation de gravières et sablières, extraction d'argiles et de kaolin;352;14028;25.1;352;14028;25.1
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;0891Z - Extraction des minéraux chimiques et d'engrais minéraux;3;102;NC;3;102;
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0892Z;Extraction de tourbe;0892Z - Extraction de tourbe;16;312;NC;16;312;
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0893Z;Production de sel;0893Z - Production de sel;2;150;NC;2;150;
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0899Z;Autres activités extractives n.c.a.;0899Z - Autres activités extractives n.c.a.;9;403;NC;9;403;
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0910Z;Activités de soutien à l'extraction d'hydrocarbures;0910Z - Activités de soutien à l'extraction d'hydrocarbures;NS;NS;NC;;;
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;0990Z;Activités de soutien aux autres industries extractives;0990Z - Activités de soutien aux autres industries extractives;9;412;NC;9;412;
2024;Accidents du travail;B;Industries extractives;B - Industries extractives;TOUS;Total Industries extractives;Total Industries extractives;563;20280;27.8;563;20280;27.8
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1011Z;Transformation et conservation de la viande de boucherie;1011Z - Transformation et conservation de la viande de boucherie;1936;39693;48.8;1936;39693;48.8
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1012Z;Transformation et conservation de la viande de volaille;1012Z - Transformation et conservation de la viande de volaille;778;20443;38.1;778;20443;38.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1013A;Préparation industrielle de produits à base de viande;1013A - Préparation industrielle de produits à base de viande;1187;22688;52.3;1187;22688;52.3
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1013B;Charcuterie;1013B - Charcuterie;303;8985;33.7;303;8985;33.7
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;1020Z - Transformation et conservation de poisson, de crustacés et de mollusques;454;10428;43.5;454;10428;43.5
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1031Z;Transformation et conservation de pommes de terre;1031Z - Transformation et conservation de pommes de terre;119;2672;44.5;119;2672;44.5
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1032Z;Préparation de jus de fruits et légumes;1032Z - Préparation de jus de fruits et légumes;40;1423;28.1;40;1423;28.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1039A;Autre transformation et conservation de légumes;1039A - Autre transformation et conservation de légumes;419;10544;39.7;419;10544;39.7
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1039B;Transformation et conservation de fruits;1039B - Transformation et conservation de fruits;231;7679;30.1;231;7679;30.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1041A;Fabrication d'huiles et graisses brutes;1041A - Fabrication d'huiles et graisses brutes;40;1582;25.3;40;1582;25.3
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1041B;Fabrication d'huiles et graisses raffinées;1041B - Fabrication d'huiles et graisses raffinées;8;1034;7.7;8;1034;7.7
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1042Z;Fabrication de margarine et graisses comestibles similaires;1042Z - Fabrication de margarine et graisses comestibles similaires;3;232;NC;3;232;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1051A;Fabrication de lait liquide et de produits frais;1051A - Fabrication de lait liquide et de produits frais;274;9450;29;274;9450;29.0
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1051B;Fabrication de beurre;1051B - Fabrication de beurre;24;786;NC;24;786;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1051C;Fabrication de fromage;1051C - Fabrication de fromage;678;21097;32.1;678;21097;32.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1051D;Fabrication d'autres produits laitiers;1051D - Fabrication d'autres produits laitiers;104;3970;26.2;104;3970;26.2
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1052Z;Fabrication de glaces et sorbets;1052Z - Fabrication de glaces et sorbets;136;5355;25.4;136;5355;25.4
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1061A;Meunerie;1061A - Meunerie;221;5692;38.8;221;5692;38.8
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1061B;Autres activités du travail des grains;1061B - Autres activités du travail des grains;94;2499;37.6;94;2499;37.6
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1062Z;Fabrication de produits amylacés;1062Z - Fabrication de produits amylacés;38;4482;8.5;38;4482;8.5
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;1071A - Fabrication industrielle de pain et de pâtisserie fraîche;1704;35928;47.4;1704;35928;47.4
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1071B;Cuisson de produits de boulangerie;1071B - Cuisson de produits de boulangerie;253;7571;33.4;253;7571;33.4
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1071C;Boulangerie et boulangerie-pâtisserie;1071C - Boulangerie et boulangerie-pâtisserie;4030;175885;22.9;4030;175885;22.9
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1071D;Pâtisserie;1071D - Pâtisserie;344;17139;20.1;344;17139;20.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;1072Z - Fabrication de biscuits, biscottes et pâtisseries de conservation;518;14361;36.1;518;14361;36.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1073Z;Fabrication de pâtes alimentaires;1073Z - Fabrication de pâtes alimentaires;124;3213;38.6;124;3213;38.6
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1081Z;Fabrication de sucre;1081Z - Fabrication de sucre;45;1721;26.1;45;1721;26.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;1082Z - Fabrication de cacao, chocolat et de produits de confiserie;507;19225;26.4;507;19225;26.4
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1083Z;Transformation du thé et du café;1083Z - Transformation du thé et du café;144;6401;22.5;144;6401;22.5
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1084Z;Fabrication de condiments et assaisonnements;1084Z - Fabrication de condiments et assaisonnements;142;3947;36;142;3947;36.0
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1085Z;Fabrication de plats préparés;1085Z - Fabrication de plats préparés;1102;24111;45.7;1102;24111;45.7
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1086Z;Fabrication d'aliments homogénéisés et diététiques;1086Z - Fabrication d'aliments homogénéisés et diététiques;173;6034;28.7;173;6034;28.7
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1089Z;Fabrication d'autres produits alimentaires n.c.a.;1089Z - Fabrication d'autres produits alimentaires n.c.a.;676;18235;37.1;676;18235;37.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1091Z;Fabrication d'aliments pour animaux de ferme;1091Z - Fabrication d'aliments pour animaux de ferme;241;7765;31;241;7765;31.0
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1092Z;Fabrication d'aliments pour animaux de compagnie;1092Z - Fabrication d'aliments pour animaux de compagnie;179;7526;23.8;179;7526;23.8
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1101Z;Production de boissons alcooliques distillées;1101Z - Production de boissons alcooliques distillées;157;8713;18;157;8713;18.0
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1102A;Fabrication de vins effervescents;1102A - Fabrication de vins effervescents;102;5041;20.2;102;5041;20.2
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1102B;Vinification;1102B - Vinification;100;3125;32;100;3125;32.0
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1103Z;Fabrication de cidre et de vins de fruits;1103Z - Fabrication de cidre et de vins de fruits;20;423;NC;20;423;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1104Z;Production d'autres boissons fermentées non distillées;1104Z - Production d'autres boissons fermentées non distillées;3;216;NC;3;216;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1105Z;Fabrication de bière;1105Z - Fabrication de bière;191;7292;26.2;191;7292;26.2
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1106Z;Fabrication de malt;1106Z - Fabrication de malt;5;501;NC;5;501;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1107A;Industrie des eaux de table;1107A - Industrie des eaux de table;121;7063;17.1;121;7063;17.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1107B;Production de boissons rafraîchissantes;1107B - Production de boissons rafraîchissantes;143;7962;18;143;7962;18.0
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1200Z;Fabrication de produits à base de tabac;1200Z - Fabrication de produits à base de tabac;5;789;NC;5;789;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1310Z;Préparation de fibres textiles et filature;1310Z - Préparation de fibres textiles et filature;69;1776;38.9;69;1776;38.9
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1320Z;Tissage;1320Z - Tissage;131;4976;26.3;131;4976;26.3
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1330Z;Ennoblissement textile;1330Z - Ennoblissement textile;63;2397;26.3;63;2397;26.3
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1391Z;Fabrication d'étoffes à mailles;1391Z - Fabrication d'étoffes à mailles;22;632;NC;22;632;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1392Z;Fabrication d'articles textiles, sauf habillement;1392Z - Fabrication d'articles textiles, sauf habillement;339;11211;30.2;339;11211;30.2
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1393Z;Fabrication de tapis et moquettes;1393Z - Fabrication de tapis et moquettes;42;1131;37.1;42;1131;37.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1394Z;Fabrication de ficelles, cordes et filets;1394Z - Fabrication de ficelles, cordes et filets;37;906;NC;37;906;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1395Z;Fabrication de non-tissés, sauf habillement;1395Z - Fabrication de non-tissés, sauf habillement;70;2374;29.5;70;2374;29.5
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1396Z;Fabrication d'autres textiles techniques et industriels;1396Z - Fabrication d'autres textiles techniques et industriels;201;7319;27.5;201;7319;27.5
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1399Z;Fabrication d'autres textiles n.c.a.;1399Z - Fabrication d'autres textiles n.c.a.;50;2602;19.2;50;2602;19.2
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1411Z;Fabrication de vêtements en cuir;1411Z - Fabrication de vêtements en cuir;1;356;NC;1;356;
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1412Z;Fabrication de vêtements de travail;1412Z - Fabrication de vêtements de travail;33;1721;19.2;33;1721;19.2
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1413Z;Fabrication de vêtements de dessus;1413Z - Fabrication de vêtements de dessus;175;17260;10.1;175;17260;10.1
2024;Accidents du travail;C;Industrie manufacturière;C - Industrie manufacturière;1414Z;Fabrication de vêtements de dessous;1414Z - Fabrication de vêtements de dessous;69;4675;14.8;69;4675;14.8
