annee;code_NAF5;libelle_NAF5;libelle_cause_TR
2015;0892Z;Extraction de tourbe;Violence et agression
2015;0893Z;Production de sel;Autres causes
2015;0893Z;Production de sel;Chute de hauteur
2015;0893Z;Production de sel;Entrainé par quelque chose ou quelqu'un
2015;0893Z;Production de sel;Geste intempestif
2015;0893Z;Production de sel;Perte d'équilibre avec chute
2015;0893Z;Production de sel;Perte d'équilibre sans chute
2015;0893Z;Production de sel;Perte de contrôle d'un véhicule
2015;0893Z;Production de sel;Violence et agression
2015;0899Z;Autres activités extractives n.c.a.;Autres causes
2015;0899Z;Autres activités extractives n.c.a.;Chute de hauteur
2015;0899Z;Autres activités extractives n.c.a.;Entrainé par quelque chose ou quelqu'un
2015;0899Z;Autres activités extractives n.c.a.;Geste intempestif
2015;0899Z;Autres activités extractives n.c.a.;Perte d'équilibre avec chute
2015;0899Z;Autres activités extractives n.c.a.;Perte d'équilibre sans chute
2015;0899Z;Autres activités extractives n.c.a.;Perte de contrôle d'un véhicule
2015;0899Z;Autres activités extractives n.c.a.;Violence et agression
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Autres causes
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Chute de hauteur
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Entrainé par quelque chose ou quelqu'un
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Geste intempestif
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Perte d'équilibre avec chute
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Perte d'équilibre sans chute
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Perte de contrôle d'un véhicule
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Violence et agression
2015;0990Z;Activités de soutien aux autres industries extractives;Autres causes
2015;0990Z;Activités de soutien aux autres industries extractives;Chute de hauteur
2015;0990Z;Activités de soutien aux autres industries extractives;Entrainé par quelque chose ou quelqu'un
2015;0990Z;Activités de soutien aux autres industries extractives;Geste intempestif
2015;0990Z;Activités de soutien aux autres industries extractives;Perte d'équilibre avec chute
2015;0990Z;Activités de soutien aux autres industries extractives;Perte d'équilibre sans chute
2015;0990Z;Activités de soutien aux autres industries extractives;Perte de contrôle d'un véhicule
2015;0990Z;Activités de soutien aux autres industries extractives;Violence et agression
2015;1011Z;Transformation et conservation de la viande de boucherie;Autres causes
2015;1011Z;Transformation et conservation de la viande de boucherie;Chute de hauteur
2015;1011Z;Transformation et conservation de la viande de boucherie;Entrainé par quelque chose ou quelqu'un
2015;1011Z;Transformation et conservation de la viande de boucherie;Geste intempestif
2015;1011Z;Transformation et conservation de la viande de boucherie;Perte d'équilibre avec chute
2015;1011Z;Transformation et conservation de la viande de boucherie;Perte d'équilibre sans chute
2015;1011Z;Transformation et conservation de la viande de boucherie;Perte de contrôle d'un véhicule
2015;1011Z;Transformation et conservation de la viande de boucherie;Violence et agression
2015;1012Z;Transformation et conservation de la viande de volaille;Autres causes
2015;1012Z;Transformation et conservation de la viande de volaille;Chute de hauteur
2015;1012Z;Transformation et conservation de la viande de volaille;Entrainé par quelque chose ou quelqu'un
2015;1012Z;Transformation et conservation de la viande de volaille;Geste intempestif
2015;1012Z;Transformation et conservation de la viande de volaille;Perte d'équilibre avec chute
2015;1012Z;Transformation et conservation de la viande de volaille;Perte d'équilibre sans chute
2015;1012Z;Transformation et conservation de la viande de volaille;Perte de contrôle d'un véhicule
2015;1012Z;Transformation et conservation de la viande de volaille;Violence et agression
2015;1013A;Préparation industrielle de produits à base de viande;Autres causes
2015;1013A;Préparation industrielle de produits à base de viande;Chute de hauteur
2015;1013A;Préparation industrielle de produits à base de viande;Entrainé par quelque chose ou quelqu'un
2015;1013A;Préparation industrielle de produits à base de viande;Geste intempestif
2015;1013A;Préparation industrielle de produits à base de viande;Perte d'équilibre avec chute
2015;1013A;Préparation industrielle de produits à base de viande;Perte d'équilibre sans chute
2015;1013A;Préparation industrielle de produits à base de viande;Perte de contrôle d'un véhicule
2015;1013A;Préparation industrielle de produits à base de viande;Violence et agression
2015;1013B;Charcuterie;Autres causes
2015;1013B;Charcuterie;Chute de hauteur
2015;1013B;Charcuterie;Entrainé par quelque chose ou quelqu'un
2015;1013B;Charcuterie;Geste intempestif
2015;1013B;Charcuterie;Perte d'équilibre avec chute
2015;1013B;Charcuterie;Perte d'équilibre sans chute
2015;1013B;Charcuterie;Perte de contrôle d'un véhicule
2015;1013B;Charcuterie;Violence et agression
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Autres causes
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Chute de hauteur
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Entrainé par quelque chose ou quelqu'un
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Geste intempestif
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Perte d'équilibre avec chute
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Perte d'équilibre sans chute
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Perte de contrôle d'un véhicule
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Violence et agression
2015;1031Z;Transformation et conservation de pommes de terre;Autres causes
2015;1031Z;Transformation et conservation de pommes de terre;Chute de hauteur
2015;1031Z;Transformation et conservation de pommes de terre;Entrainé par quelque chose ou quelqu'un
2015;1031Z;Transformation et conservation de pommes de terre;Geste intempestif
2015;1031Z;Transformation et conservation de pommes de terre;Perte d'équilibre avec chute
2015;1031Z;Transformation et conservation de pommes de terre;Perte d'équilibre sans chute
2015;1031Z;Transformation et conservation de pommes de terre;Perte de contrôle d'un véhicule
2015;1031Z;Transformation et conservation de pommes de terre;Violence et agression
2015;1032Z;Préparation de jus de fruits et légumes;Autres causes
2015;1032Z;Préparation de jus de fruits et légumes;Chute de hauteur
2015;1032Z;Préparation de jus de fruits et légumes;Entrainé par quelque chose ou quelqu'un
2015;1032Z;Préparation de jus de fruits et légumes;Geste intempestif
2015;1032Z;Préparation de jus de fruits et légumes;Perte d'équilibre avec chute
2015;1032Z;Préparation de jus de fruits et légumes;Perte d'équilibre sans chute
2015;1032Z;Préparation de jus de fruits et légumes;Perte de contrôle d'un véhicule
2015;1032Z;Préparation de jus de fruits et légumes;Violence et agression
2015;1039A;Autre transformation et conservation de légumes;Autres causes
2015;1039A;Autre transformation et conservation de légumes;Chute de hauteur
2015;1039A;Autre transformation et conservation de légumes;Entrainé par quelque chose ou quelqu'un
2015;1039A;Autre transformation et conservation de légumes;Geste intempestif
2015;1039A;Autre transformation et conservation de légumes;Perte d'équilibre avec chute
2015;1039A;Autre transformation et conservation de légumes;Perte d'équilibre sans chute
2015;1039A;Autre transformation et conservation de légumes;Perte de contrôle d'un véhicule
2015;1039A;Autre transformation et conservation de légumes;Violence et agression
2015;1039B;Transformation et conservation de fruits;Autres causes
2015;1039B;Transformation et conservation de fruits;Chute de hauteur
2015;1039B;Transformation et conservation de fruits;Entrainé par quelque chose ou quelqu'un
2015;1039B;Transformation et conservation de fruits;Geste intempestif
2015;1039B;Transformation et conservation de fruits;Perte d'équilibre avec chute
2015;1039B;Transformation et conservation de fruits;Perte d'équilibre sans chute
2015;1039B;Transformation et conservation de fruits;Perte de contrôle d'un véhicule
2015;1039B;Transformation et conservation de fruits;Violence et agression
2015;1041A;Fabrication d'huiles et graisses brutes;Autres causes
2015;1041A;Fabrication d'huiles et graisses brutes;Chute de hauteur
2015;1041A;Fabrication d'huiles et graisses brutes;Entrainé par quelque chose ou quelqu'un
2015;1041A;Fabrication d'huiles et graisses brutes;Geste intempestif
2015;1041A;Fabrication d'huiles et graisses brutes;Perte d'équilibre avec chute
2015;1041A;Fabrication d'huiles et graisses brutes;Perte d'équilibre sans chute
2015;1041A;Fabrication d'huiles et graisses brutes;Perte de contrôle d'un véhicule
2015;1041A;Fabrication d'huiles et graisses brutes;Violence et agression
2015;1041B;Fabrication d'huiles et graisses raffinées;Autres causes
2015;1041B;Fabrication d'huiles et graisses raffinées;Chute de hauteur
2015;1041B;Fabrication d'huiles et graisses raffinées;Entrainé par quelque chose ou quelqu'un
2015;1041B;Fabrication d'huiles et graisses raffinées;Geste intempestif
2015;1041B;Fabrication d'huiles et graisses raffinées;Perte d'équilibre avec chute
2015;1041B;Fabrication d'huiles et graisses raffinées;Perte d'équilibre sans chute
2015;1041B;Fabrication d'huiles et graisses raffinées;Perte de contrôle d'un véhicule
2015;1041B;Fabrication d'huiles et graisses raffinées;Violence et agression
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Autres causes
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Chute de hauteur
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Entrainé par quelque chose ou quelqu'un
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Geste intempestif
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Perte d'équilibre avec chute
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Perte d'équilibre sans chute
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Perte de contrôle d'un véhicule
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Violence et agression
2015;1051A;Fabrication de lait liquide et de produits frais;Autres causes
2015;1051A;Fabrication de lait liquide et de produits frais;Chute de hauteur
2015;1051A;Fabrication de lait liquide et de produits frais;Entrainé par quelque chose ou quelqu'un
2015;1051A;Fabrication de lait liquide et de produits frais;Geste intempestif
2015;1051A;Fabrication de lait liquide et de produits frais;Perte d'équilibre avec chute
2015;1051A;Fabrication de lait liquide et de produits frais;Perte d'équilibre sans chute
2015;1051A;Fabrication de lait liquide et de produits frais;Perte de contrôle d'un véhicule
2015;1051A;Fabrication de lait liquide et de produits frais;Violence et agression
2015;1051B;Fabrication de beurre;Autres causes
2015;1051B;Fabrication de beurre;Chute de hauteur
2015;1051B;Fabrication de beurre;Entrainé par quelque chose ou quelqu'un
2015;1051B;Fabrication de beurre;Geste intempestif
2015;1051B;Fabrication de beurre;Perte d'équilibre avec chute
2015;1051B;Fabrication de beurre;Perte d'équilibre sans chute
2015;1051B;Fabrication de beurre;Perte de contrôle d'un véhicule
2015;1051B;Fabrication de beurre;Violence et agression
2015;1051C;Fabrication de fromage;Autres causes
2015;1051C;Fabrication de fromage;Chute de hauteur
2015;1051C;Fabrication de fromage;Entrainé par quelque chose ou quelqu'un
2015;1051C;Fabrication de fromage;Geste intempestif
2015;1051C;Fabrication de fromage;Perte d'équilibre avec chute
2015;1051C;Fabrication de fromage;Perte d'équilibre sans chute
2015;1051C;Fabrication de fromage;Perte de contrôle d'un véhicule
2015;1051C;Fabrication de fromage;Violence et agression
2015;1051D;Fabrication d'autres produits laitiers;Autres causes
2015;1051D;Fabrication d'autres produits laitiers;Chute de hauteur
2015;1051D;Fabrication d'autres produits laitiers;Entrainé par quelque chose ou quelqu'un
2015;1051D;Fabrication d'autres produits laitiers;Geste intempestif
2015;1051D;Fabrication d'autres produits laitiers;Perte d'équilibre avec chute
2015;1051D;Fabrication d'autres produits laitiers;Perte d'équilibre sans chute
2015;1051D;Fabrication d'autres produits laitiers;Perte de contrôle d'un véhicule
2015;1051D;Fabrication d'autres produits laitiers;Violence et agression
2015;1052Z;Fabrication de glaces et sorbets;Autres causes
2015;1052Z;Fabrication de glaces et sorbets;Chute de hauteur
2015;1052Z;Fabrication de glaces et sorbets;Entrainé par quelque chose ou quelqu'un
2015;1052Z;Fabrication de glaces et sorbets;Geste intempestif
2015;1052Z;Fabrication de glaces et sorbets;Perte d'équilibre avec chute
2015;1052Z;Fabrication de glaces et sorbets;Perte d'équilibre sans chute
2015;1052Z;Fabrication de glaces et sorbets;Perte de contrôle d'un véhicule
2015;1052Z;Fabrication de glaces et sorbets;Violence et agression
2015;1061A;Meunerie;Autres causes
2015;1061A;Meunerie;Chute de hauteur
2015;1061A;Meunerie;Entrainé par quelque chose ou quelqu'un
2015;1061A;Meunerie;Geste intempestif
2015;1061A;Meunerie;Perte d'équilibre avec chute
2015;1061A;Meunerie;Perte d'équilibre sans chute
2015;1061A;Meunerie;Perte de contrôle d'un véhicule
2015;1061A;Meunerie;Violence et agression
2015;1061B;Autres activités du travail des grains;Autres causes
2015;1061B;Autres activités du travail des grains;Chute de hauteur
2015;1061B;Autres activités du travail des grains;Entrainé par quelque chose ou quelqu'un
2015;1061B;Autres activités du travail des grains;Geste intempestif
2015;1061B;Autres activités du travail des grains;Perte d'équilibre avec chute
2015;1061B;Autres activités du travail des grains;Perte d'équilibre sans chute
2015;1061B;Autres activités du travail des grains;Perte de contrôle d'un véhicule
2015;1061B;Autres activités du travail des grains;Violence et agression
2015;1062Z;Fabrication de produits amylacés;Autres causes
2015;1062Z;Fabrication de produits amylacés;Chute de hauteur
2015;1062Z;Fabrication de produits amylacés;Entrainé par quelque chose ou quelqu'un
2015;1062Z;Fabrication de produits amylacés;Geste intempestif
2015;1062Z;Fabrication de produits amylacés;Perte d'équilibre avec chute
2015;1062Z;Fabrication de produits amylacés;Perte d'équilibre sans chute
2015;1062Z;Fabrication de produits amylacés;Perte de contrôle d'un véhicule
2015;1062Z;Fabrication de produits amylacés;Violence et agression
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Autres causes
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Chute de hauteur
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Entrainé par quelque chose ou quelqu'un
