annee;code_NAF5;libelle_NAF5;partie_corps
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;corps entier
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;association de plusieurs syndromes du tableau
2015;1031Z;Transformation et conservation de pommes de terre;épaule
2015;1031Z;Transformation et conservation de pommes de terre;coude
2015;1031Z;Transformation et conservation de pommes de terre;poignet, main, doigt
2015;1031Z;Transformation et conservation de pommes de terre;genou
2015;1031Z;Transformation et conservation de pommes de terre;cheville, pied
2015;1031Z;Transformation et conservation de pommes de terre;dos
2015;1031Z;Transformation et conservation de pommes de terre;corps entier
2015;1031Z;Transformation et conservation de pommes de terre;association de plusieurs syndromes du tableau
2015;1032Z;Préparation de jus de fruits et légumes;épaule
2015;1032Z;Préparation de jus de fruits et légumes;coude
2015;1032Z;Préparation de jus de fruits et légumes;poignet, main, doigt
2015;1032Z;Préparation de jus de fruits et légumes;genou
2015;1032Z;Préparation de jus de fruits et légumes;cheville, pied
2015;1032Z;Préparation de jus de fruits et légumes;dos
2015;1032Z;Préparation de jus de fruits et légumes;corps entier
2015;1032Z;Préparation de jus de fruits et légumes;association de plusieurs syndromes du tableau
2015;1039A;Autre transformation et conservation de légumes;épaule
2015;1039A;Autre transformation et conservation de légumes;coude
2015;1039A;Autre transformation et conservation de légumes;poignet, main, doigt
2015;1039A;Autre transformation et conservation de légumes;genou
2015;1039A;Autre transformation et conservation de légumes;cheville, pied
2015;1039A;Autre transformation et conservation de légumes;dos
2015;1039A;Autre transformation et conservation de légumes;corps entier
2015;1039A;Autre transformation et conservation de légumes;association de plusieurs syndromes du tableau
2015;1039B;Transformation et conservation de fruits;épaule
2015;1039B;Transformation et conservation de fruits;coude
2015;1039B;Transformation et conservation de fruits;poignet, main, doigt
2015;1039B;Transformation et conservation de fruits;genou
2015;1039B;Transformation et conservation de fruits;cheville, pied
2015;1039B;Transformation et conservation de fruits;dos
2015;1039B;Transformation et conservation de fruits;corps entier
2015;1039B;Transformation et conservation de fruits;association de plusieurs syndromes du tableau
2015;1041A;Fabrication d'huiles et graisses brutes;épaule
2015;1041A;Fabrication d'huiles et graisses brutes;coude
2015;1041A;Fabrication d'huiles et graisses brutes;poignet, main, doigt
2015;1041A;Fabrication d'huiles et graisses brutes;genou
2015;1041A;Fabrication d'huiles et graisses brutes;cheville, pied
2015;1041A;Fabrication d'huiles et graisses brutes;dos
2015;1041A;Fabrication d'huiles et graisses brutes;corps entier
2015;1041A;Fabrication d'huiles et graisses brutes;association de plusieurs syndromes du tableau
2015;1041B;Fabrication d'huiles et graisses raffinées;épaule
2015;1041B;Fabrication d'huiles et graisses raffinées;coude
2015;1041B;Fabrication d'huiles et graisses raffinées;poignet, main, doigt
2015;1041B;Fabrication d'huiles et graisses raffinées;genou
2015;1041B;Fabrication d'huiles et graisses raffinées;cheville, pied
2015;1041B;Fabrication d'huiles et graisses raffinées;dos
2015;1041B;Fabrication d'huiles et graisses raffinées;corps entier
2015;1041B;Fabrication d'huiles et graisses raffinées;association de plusieurs syndromes du tableau
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;épaule
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;coude
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;poignet, main, doigt
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;genou
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;cheville, pied
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;dos
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;corps entier
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;association de plusieurs syndromes du tableau
2015;1051A;Fabrication de lait liquide et de produits frais;épaule
2015;1051A;Fabrication de lait liquide et de produits frais;coude
2015;1051A;Fabrication de lait liquide et de produits frais;poignet, main, doigt
2015;1051A;Fabrication de lait liquide et de produits frais;genou
2015;1051A;Fabrication de lait liquide et de produits frais;cheville, pied
2015;1051A;Fabrication de lait liquide et de produits frais;dos
2015;1051A;Fabrication de lait liquide et de produits frais;corps entier
2015;1051A;Fabrication de lait liquide et de produits frais;association de plusieurs syndromes du tableau
2015;1051B;Fabrication de beurre;épaule
2015;1051B;Fabrication de beurre;coude
2015;1051B;Fabrication de beurre;poignet, main, doigt
2015;1051B;Fabrication de beurre;genou
2015;1051B;Fabrication de beurre;cheville, pied
2015;1051B;Fabrication de beurre;dos
2015;1051B;Fabrication de beurre;corps entier
2015;1051B;Fabrication de beurre;association de plusieurs syndromes du tableau
2015;1051C;Fabrication de fromage;épaule
2015;1051C;Fabrication de fromage;coude
2015;1051C;Fabrication de fromage;poignet, main, doigt
2015;1051C;Fabrication de fromage;genou
2015;1051C;Fabrication de fromage;cheville, pied
2015;1051C;Fabrication de fromage;dos
2015;1051C;Fabrication de fromage;corps entier
2015;1051C;Fabrication de fromage;association de plusieurs syndromes du tableau
2015;1051D;Fabrication d'autres produits laitiers;épaule
2015;1051D;Fabrication d'autres produits laitiers;coude
2015;1051D;Fabrication d'autres produits laitiers;poignet, main, doigt
2015;1051D;Fabrication d'autres produits laitiers;genou
2015;1051D;Fabrication d'autres produits laitiers;cheville, pied
2015;1051D;Fabrication d'autres produits laitiers;dos
2015;1051D;Fabrication d'autres produits laitiers;corps entier
2015;1051D;Fabrication d'autres produits laitiers;association de plusieurs syndromes du tableau
2015;1052Z;Fabrication de glaces et sorbets;épaule
2015;1052Z;Fabrication de glaces et sorbets;coude
2015;1052Z;Fabrication de glaces et sorbets;poignet, main, doigt
2015;1052Z;Fabrication de glaces et sorbets;genou
2015;1052Z;Fabrication de glaces et sorbets;cheville, pied
2015;1052Z;Fabrication de glaces et sorbets;dos
2015;1052Z;Fabrication de glaces et sorbets;corps entier
2015;1052Z;Fabrication de glaces et sorbets;association de plusieurs syndromes du tableau
2015;1061A;Meunerie;épaule
2015;1061A;Meunerie;coude
2015;1061A;Meunerie;poignet, main, doigt
2015;1061A;Meunerie;genou
2015;1061A;Meunerie;cheville, pied
2015;1061A;Meunerie;dos
2015;1061A;Meunerie;corps entier
2015;1061A;Meunerie;association de plusieurs syndromes du tableau
2015;1061B;Autres activités du travail des grains;épaule
2015;1061B;Autres activités du travail des grains;coude
2015;1061B;Autres activités du travail des grains;poignet, main, doigt
2015;1061B;Autres activités du travail des grains;genou
2015;1061B;Autres activités du travail des grains;cheville, pied
2015;1061B;Autres activités du travail des grains;dos
2015;1061B;Autres activités du travail des grains;corps entier
2015;1061B;Autres activités du travail des grains;association de plusieurs syndromes du tableau
2015;1062Z;Fabrication de produits amylacés;épaule
2015;1062Z;Fabrication de produits amylacés;coude
2015;1062Z;Fabrication de produits amylacés;poignet, main, doigt
2015;1062Z;Fabrication de produits amylacés;genou
2015;1062Z;Fabrication de produits amylacés;cheville, pied
2015;1062Z;Fabrication de produits amylacés;dos
2015;1062Z;Fabrication de produits amylacés;corps entier
2015;1062Z;Fabrication de produits amylacés;association de plusieurs syndromes du tableau
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;épaule
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;coude
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;poignet, main, doigt
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;genou
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;cheville, pied
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;dos
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;corps entier
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;association de plusieurs syndromes du tableau
2015;1071B;Cuisson de produits de boulangerie;épaule
2015;1071B;Cuisson de produits de boulangerie;coude
2015;1071B;Cuisson de produits de boulangerie;poignet, main, doigt
2015;1071B;Cuisson de produits de boulangerie;genou
2015;1071B;Cuisson de produits de boulangerie;cheville, pied
2015;1071B;Cuisson de produits de boulangerie;dos
2015;1071B;Cuisson de produits de boulangerie;corps entier
2015;1071B;Cuisson de produits de boulangerie;association de plusieurs syndromes du tableau
2015;1071C;Boulangerie et boulangerie-pâtisserie;épaule
2015;1071C;Boulangerie et boulangerie-pâtisserie;coude
2015;1071C;Boulangerie et boulangerie-pâtisserie;poignet, main, doigt
2015;1071C;Boulangerie et boulangerie-pâtisserie;genou
2015;1071C;Boulangerie et boulangerie-pâtisserie;cheville, pied
2015;1071C;Boulangerie et boulangerie-pâtisserie;dos
2015;1071C;Boulangerie et boulangerie-pâtisserie;corps entier
2015;1071C;Boulangerie et boulangerie-pâtisserie;association de plusieurs syndromes du tableau
2015;1071D;Pâtisserie;épaule
2015;1071D;Pâtisserie;coude
2015;1071D;Pâtisserie;poignet, main, doigt
2015;1071D;Pâtisserie;genou
2015;1071D;Pâtisserie;cheville, pied
2015;1071D;Pâtisserie;dos
2015;1071D;Pâtisserie;corps entier
2015;1071D;Pâtisserie;association de plusieurs syndromes du tableau
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;épaule
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;coude
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;poignet, main, doigt
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;genou
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;cheville, pied
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;dos
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;corps entier
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;association de plusieurs syndromes du tableau
2015;1073Z;Fabrication de pâtes alimentaires;épaule
2015;1073Z;Fabrication de pâtes alimentaires;coude
2015;1073Z;Fabrication de pâtes alimentaires;poignet, main, doigt
2015;1073Z;Fabrication de pâtes alimentaires;genou
2015;1073Z;Fabrication de pâtes alimentaires;cheville, pied
2015;1073Z;Fabrication de pâtes alimentaires;dos
2015;1073Z;Fabrication de pâtes alimentaires;corps entier
2015;1073Z;Fabrication de pâtes alimentaires;association de plusieurs syndromes du tableau
2015;1081Z;Fabrication de sucre;épaule
2015;1081Z;Fabrication de sucre;coude
2015;1081Z;Fabrication de sucre;poignet, main, doigt
2015;1081Z;Fabrication de sucre;genou
2015;1081Z;Fabrication de sucre;cheville, pied
2015;1081Z;Fabrication de sucre;dos
2015;1081Z;Fabrication de sucre;corps entier
2015;1081Z;Fabrication de sucre;association de plusieurs syndromes du tableau
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;épaule
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;coude
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;poignet, main, doigt
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;genou
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;cheville, pied
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;dos
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;corps entier
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;association de plusieurs syndromes du tableau
2015;1083Z;Transformation du thé et du café;épaule
2015;1083Z;Transformation du thé et du café;coude
2015;1083Z;Transformation du thé et du café;poignet, main, doigt
2015;1083Z;Transformation du thé et du café;genou
2015;1083Z;Transformation du thé et du café;cheville, pied
2015;1083Z;Transformation du thé et du café;dos
2015;1083Z;Transformation du thé et du café;corps entier
2015;1083Z;Transformation du thé et du café;association de plusieurs syndromes du tableau
2015;1084Z;Fabrication de condiments et assaisonnements;épaule
2015;1084Z;Fabrication de condiments et assaisonnements;coude
2015;1084Z;Fabrication de condiments et assaisonnements;poignet, main, doigt
2015;1084Z;Fabrication de condiments et assaisonnements;genou
2015;1084Z;Fabrication de condiments et assaisonnements;cheville, pied
2015;1084Z;Fabrication de condiments et assaisonnements;dos
2015;1084Z;Fabrication de condiments et assaisonnements;corps entier
2015;1084Z;Fabrication de condiments et assaisonnements;association de plusieurs syndromes du tableau
2015;1085Z;Fabrication de plats préparés;épaule
2015;1085Z;Fabrication de plats préparés;coude
2015;1085Z;Fabrication de plats préparés;poignet, main, doigt
2015;1085Z;Fabrication de plats préparés;genou
2015;1085Z;Fabrication de plats préparés;cheville, pied
2015;1085Z;Fabrication de plats préparés;dos
2015;1085Z;Fabrication de plats préparés;corps entier
2015;1085Z;Fabrication de plats préparés;association de plusieurs syndromes du tableau
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;épaule
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;coude
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;poignet, main, doigt
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;genou
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;cheville, pied
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;dos
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;corps entier
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;association de plusieurs syndromes du tableau
2015;1089Z;Fabrication d'autres produits alimentaires n.c.a.;épaule
2015;1089Z;Fabrication d'autres produits alimentaires n.c.a.;coude
2015;1089Z;Fabrication d'autres produits alimentaires n.c.a.;poignet, main, doigt
