annee;code_NAF5;libelle_NAF5;risque;nb_jours_arret_travail
2022;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;Accidents du travail;86291.0
2022;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;Maladies professionnelles;30419.0
2022;3320B;Installation de machines et équipements mécaniques;Accidents de trajet;3529.0
2022;3320B;Installation de machines et équipements mécaniques;Accidents du travail;58116.0
2022;3320B;Installation de machines et équipements mécaniques;Maladies professionnelles;11755.0
2022;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;Accidents de trajet;1986.0
2022;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;Accidents du travail;14959.0
2022;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;Maladies professionnelles;6736.0
2022;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;Accidents de trajet;2608.0
2022;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;Accidents du travail;21421.0
2022;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;Maladies professionnelles;7044.0
2022;3511Z;Production d'électricité;Accidents de trajet;1089.0
2022;3511Z;Production d'électricité;Accidents du travail;5804.0
2022;3511Z;Production d'électricité;Maladies professionnelles;428.0
2022;3512Z;Transport d'électricité;Accidents de trajet;
2022;3512Z;Transport d'électricité;Accidents du travail;
2022;3512Z;Transport d'électricité;Maladies professionnelles;0.0
2022;3513Z;Distribution d'électricité;Accidents de trajet;165.0
2022;3513Z;Distribution d'électricité;Accidents du travail;487.0
2022;3513Z;Distribution d'électricité;Maladies professionnelles;0.0
2022;3514Z;Commerce d'électricité;Accidents de trajet;245.0
2022;3514Z;Commerce d'électricité;Accidents du travail;732.0
2022;3514Z;Commerce d'électricité;Maladies professionnelles;228.0
2022;3521Z;Production de combustibles gazeux;Accidents de trajet;0.0
2022;3521Z;Production de combustibles gazeux;Accidents du travail;148.0
2022;3521Z;Production de combustibles gazeux;Maladies professionnelles;0.0
2022;3522Z;Distribution de combustibles gazeux par conduites;Accidents de trajet;
2022;3522Z;Distribution de combustibles gazeux par conduites;Accidents du travail;
2022;3522Z;Distribution de combustibles gazeux par conduites;Maladies professionnelles;0.0
2022;3523Z;Commerce de combustibles gazeux par conduites;Accidents de trajet;315.0
2022;3523Z;Commerce de combustibles gazeux par conduites;Accidents du travail;117.0
2022;3523Z;Commerce de combustibles gazeux par conduites;Maladies professionnelles;0.0
2022;3530Z;Production et distribution de vapeur et d'air conditionné;Accidents de trajet;5996.0
2022;3530Z;Production et distribution de vapeur et d'air conditionné;Accidents du travail;19940.0
2022;3530Z;Production et distribution de vapeur et d'air conditionné;Maladies professionnelles;6147.0
2022;3600Z;Captage, traitement et distribution d'eau;Accidents de trajet;6191.0
2022;3600Z;Captage, traitement et distribution d'eau;Accidents du travail;38961.0
2022;3600Z;Captage, traitement et distribution d'eau;Maladies professionnelles;12124.0
2022;3700Z;Collecte et traitement des eaux usées;Accidents de trajet;6267.0
2022;3700Z;Collecte et traitement des eaux usées;Accidents du travail;66201.0
2022;3700Z;Collecte et traitement des eaux usées;Maladies professionnelles;13559.0
2022;3811Z;Collecte des déchets non dangereux;Accidents de trajet;24053.0
2022;3811Z;Collecte des déchets non dangereux;Accidents du travail;244872.0
2022;3811Z;Collecte des déchets non dangereux;Maladies professionnelles;41171.0
2022;3812Z;Collecte des déchets dangereux;Accidents de trajet;1737.0
2022;3812Z;Collecte des déchets dangereux;Accidents du travail;17442.0
2022;3812Z;Collecte des déchets dangereux;Maladies professionnelles;1892.0
2022;3821Z;Traitement et élimination des déchets non dangereux;Accidents de trajet;5928.0
2022;3821Z;Traitement et élimination des déchets non dangereux;Accidents du travail;50158.0
2022;3821Z;Traitement et élimination des déchets non dangereux;Maladies professionnelles;13336.0
2022;3822Z;Traitement et élimination des déchets dangereux;Accidents de trajet;3271.0
2022;3822Z;Traitement et élimination des déchets dangereux;Accidents du travail;14012.0
2022;3822Z;Traitement et élimination des déchets dangereux;Maladies professionnelles;4918.0
2022;3831Z;Démantèlement d'épaves;Accidents de trajet;1487.0
2022;3831Z;Démantèlement d'épaves;Accidents du travail;12277.0
2022;3831Z;Démantèlement d'épaves;Maladies professionnelles;603.0
2022;3832Z;Récupération de déchets triés;Accidents de trajet;14842.0
2022;3832Z;Récupération de déchets triés;Accidents du travail;158809.0
2022;3832Z;Récupération de déchets triés;Maladies professionnelles;30027.0
2022;3900Z;Dépollution et autres services de gestion des déchets;Accidents de trajet;2825.0
2022;3900Z;Dépollution et autres services de gestion des déchets;Accidents du travail;54196.0
2022;3900Z;Dépollution et autres services de gestion des déchets;Maladies professionnelles;6619.0
2022;4110A;Promotion immobilière de logements;Accidents de trajet;2436.0
2022;4110A;Promotion immobilière de logements;Accidents du travail;9876.0
2022;4110A;Promotion immobilière de logements;Maladies professionnelles;1554.0
2022;4110B;Promotion immobilière de bureaux;Accidents de trajet;129.0
2022;4110B;Promotion immobilière de bureaux;Accidents du travail;1216.0
2022;4110B;Promotion immobilière de bureaux;Maladies professionnelles;0.0
2022;4110C;Promotion immobilière d'autres bâtiments;Accidents de trajet;314.0
2022;4110C;Promotion immobilière d'autres bâtiments;Accidents du travail;907.0
2022;4110C;Promotion immobilière d'autres bâtiments;Maladies professionnelles;1272.0
2022;4110D;Supports juridiques de programmes;Accidents de trajet;92.0
2022;4110D;Supports juridiques de programmes;Accidents du travail;2511.0
2022;4110D;Supports juridiques de programmes;Maladies professionnelles;1106.0
2022;4120A;Construction de maisons individuelles;Accidents de trajet;10961.0
2022;4120A;Construction de maisons individuelles;Accidents du travail;235092.0
2022;4120A;Construction de maisons individuelles;Maladies professionnelles;70559.0
2022;4120B;Construction d'autres bâtiments;Accidents de trajet;21076.0
2022;4120B;Construction d'autres bâtiments;Accidents du travail;277024.0
2022;4120B;Construction d'autres bâtiments;Maladies professionnelles;143097.0
2022;4211Z;Construction de routes et autoroutes;Accidents de trajet;16970.0
2022;4211Z;Construction de routes et autoroutes;Accidents du travail;159160.0
2022;4211Z;Construction de routes et autoroutes;Maladies professionnelles;111920.0
2022;4212Z;Construction de voies ferrées de surface et souterraines;Accidents de trajet;6191.0
2022;4212Z;Construction de voies ferrées de surface et souterraines;Accidents du travail;36311.0
2022;4212Z;Construction de voies ferrées de surface et souterraines;Maladies professionnelles;6694.0
2022;4213A;Construction d'ouvrages d'art;Accidents de trajet;2196.0
2022;4213A;Construction d'ouvrages d'art;Accidents du travail;16450.0
2022;4213A;Construction d'ouvrages d'art;Maladies professionnelles;7603.0
2022;4213B;Construction et entretien de tunnels;Accidents de trajet;540.0
2022;4213B;Construction et entretien de tunnels;Accidents du travail;6503.0
2022;4213B;Construction et entretien de tunnels;Maladies professionnelles;1720.0
2022;4221Z;Construction de réseaux pour fluides;Accidents de trajet;8885.0
2022;4221Z;Construction de réseaux pour fluides;Accidents du travail;104135.0
2022;4221Z;Construction de réseaux pour fluides;Maladies professionnelles;45105.0
2022;4222Z;Construction de réseaux électriques et de télécommunications;Accidents de trajet;13336.0
2022;4222Z;Construction de réseaux électriques et de télécommunications;Accidents du travail;138527.0
2022;4222Z;Construction de réseaux électriques et de télécommunications;Maladies professionnelles;41241.0
2022;4291Z;Construction d'ouvrages maritimes et fluviaux;Accidents de trajet;632.0
2022;4291Z;Construction d'ouvrages maritimes et fluviaux;Accidents du travail;5777.0
2022;4291Z;Construction d'ouvrages maritimes et fluviaux;Maladies professionnelles;2155.0
2022;4299Z;Construction d'autres ouvrages de génie civil n.c.a.;Accidents de trajet;3417.0
2022;4299Z;Construction d'autres ouvrages de génie civil n.c.a.;Accidents du travail;29897.0
2022;4299Z;Construction d'autres ouvrages de génie civil n.c.a.;Maladies professionnelles;17667.0
2022;4311Z;Travaux de démolition;Accidents de trajet;2888.0
2022;4311Z;Travaux de démolition;Accidents du travail;36802.0
2022;4311Z;Travaux de démolition;Maladies professionnelles;6305.0
2022;4312A;Travaux de terrassement courants et travaux préparatoires;Accidents de trajet;11995.0
2022;4312A;Travaux de terrassement courants et travaux préparatoires;Accidents du travail;259228.0
2022;4312A;Travaux de terrassement courants et travaux préparatoires;Maladies professionnelles;69500.0
2022;4312B;Travaux de terrassement spécialisés ou de grande masse;Accidents de trajet;3196.0
2022;4312B;Travaux de terrassement spécialisés ou de grande masse;Accidents du travail;52165.0
2022;4312B;Travaux de terrassement spécialisés ou de grande masse;Maladies professionnelles;18780.0
2022;4313Z;Forages et sondages;Accidents de trajet;1854.0
2022;4313Z;Forages et sondages;Accidents du travail;17691.0
2022;4313Z;Forages et sondages;Maladies professionnelles;2688.0
2022;4321A;Travaux d'installation électrique dans tous locaux;Accidents de trajet;52370.0
2022;4321A;Travaux d'installation électrique dans tous locaux;Accidents du travail;491937.0
2022;4321A;Travaux d'installation électrique dans tous locaux;Maladies professionnelles;134996.0
2022;4321B;Travaux d'installation électrique sur la voie publique;Accidents de trajet;1971.0
2022;4321B;Travaux d'installation électrique sur la voie publique;Accidents du travail;16414.0
2022;4321B;Travaux d'installation électrique sur la voie publique;Maladies professionnelles;6204.0
2022;4322A;Travaux d'installation d'eau et de gaz en tous locaux;Accidents de trajet;20648.0
2022;4322A;Travaux d'installation d'eau et de gaz en tous locaux;Accidents du travail;261691.0
2022;4322A;Travaux d'installation d'eau et de gaz en tous locaux;Maladies professionnelles;63371.0
2022;4322B;Travaux d'installation d'équipements thermiques et de climatisation;Accidents de trajet;32496.0
2022;4322B;Travaux d'installation d'équipements thermiques et de climatisation;Accidents du travail;347608.0
2022;4322B;Travaux d'installation d'équipements thermiques et de climatisation;Maladies professionnelles;88154.0
2022;4329A;Travaux d'isolation;Accidents de trajet;8044.0
2022;4329A;Travaux d'isolation;Accidents du travail;141878.0
2022;4329A;Travaux d'isolation;Maladies professionnelles;33645.0
2022;4329B;Autres travaux d'installation n.c.a.;Accidents de trajet;5591.0
2022;4329B;Autres travaux d'installation n.c.a.;Accidents du travail;65033.0
2022;4329B;Autres travaux d'installation n.c.a.;Maladies professionnelles;18814.0
2022;4331Z;Travaux de plâtrerie;Accidents de trajet;9803.0
2022;4331Z;Travaux de plâtrerie;Accidents du travail;211443.0
2022;4331Z;Travaux de plâtrerie;Maladies professionnelles;91045.0
2022;4332A;Travaux de menuiserie bois et PVC;Accidents de trajet;22441.0
2022;4332A;Travaux de menuiserie bois et PVC;Accidents du travail;431133.0
2022;4332A;Travaux de menuiserie bois et PVC;Maladies professionnelles;120912.0
2022;4332B;Travaux de menuiserie métallique et serrurerie;Accidents de trajet;17166.0
2022;4332B;Travaux de menuiserie métallique et serrurerie;Accidents du travail;260869.0
2022;4332B;Travaux de menuiserie métallique et serrurerie;Maladies professionnelles;61276.0
2022;4332C;Agencement de lieux de vente;Accidents de trajet;1574.0
2022;4332C;Agencement de lieux de vente;Accidents du travail;30137.0
2022;4332C;Agencement de lieux de vente;Maladies professionnelles;11313.0
2022;4333Z;Travaux de revêtement des sols et des murs;Accidents de trajet;8075.0
2022;4333Z;Travaux de revêtement des sols et des murs;Accidents du travail;169333.0
2022;4333Z;Travaux de revêtement des sols et des murs;Maladies professionnelles;71277.0
2022;4334Z;Travaux de peinture et vitrerie;Accidents de trajet;30284.0
2022;4334Z;Travaux de peinture et vitrerie;Accidents du travail;389739.0
2022;4334Z;Travaux de peinture et vitrerie;Maladies professionnelles;178895.0
2022;4339Z;Autres travaux de finition;Accidents de trajet;8393.0
2022;4339Z;Autres travaux de finition;Accidents du travail;68932.0
2022;4339Z;Autres travaux de finition;Maladies professionnelles;15590.0
2022;4391A;Travaux de charpente;Accidents de trajet;11468.0
2022;4391A;Travaux de charpente;Accidents du travail;220370.0
2022;4391A;Travaux de charpente;Maladies professionnelles;41513.0
2022;4391B;Travaux de couverture par éléments;Accidents de trajet;11661.0
2022;4391B;Travaux de couverture par éléments;Accidents du travail;344320.0
2022;4391B;Travaux de couverture par éléments;Maladies professionnelles;76138.0
2022;4399A;Travaux d'étanchéification;Accidents de trajet;5201.0
2022;4399A;Travaux d'étanchéification;Accidents du travail;122606.0
2022;4399A;Travaux d'étanchéification;Maladies professionnelles;31005.0
2022;4399B;Travaux de montage de structures métalliques;Accidents de trajet;4052.0
2022;4399B;Travaux de montage de structures métalliques;Accidents du travail;85535.0
2022;4399B;Travaux de montage de structures métalliques;Maladies professionnelles;20644.0
2022;4399C;Travaux de maçonnerie générale et gros œuvre de bâtiment;Accidents de trajet;56563.0
2022;4399C;Travaux de maçonnerie générale et gros œuvre de bâtiment;Accidents du travail;1312289.0
2022;4399C;Travaux de maçonnerie générale et gros œuvre de bâtiment;Maladies professionnelles;388730.0
2022;4399D;Autres travaux spécialisés de construction;Accidents de trajet;7691.0
